row_id,Echo Artist,Local Artist,Local title,Echo_song_title,Echo Artist_id,Echo_song_id,local_add,energy,liveness,tempo,speechiness,acousticness,danceability,instrumentalness,loudness,valence,key,mode,labeled_valence,labeled_arousal
431,Floyd Cramer,Floyd Cramer ,Last Date ,Last Date,ARY8LJ11187FB4019B,SOURAIK14F9CDA1B17,salami/0788,0.339001,0.239608,105.281,0.028984,0.92881,0.596457,0.149784,-12.236,0.844845,0,1,0,2
432,Bruce Channel,Bruce Channel ,Hey Baby ,Hey! Baby,AR5IPD21187FB5CCC6,SOBFRBQ1468DAA8B69,salami/0789,0.713841,0.373966,129.917,0.03284,0.741211,0.50184,0,-5.142,0.428265,9,1,0,2
433,Brenda Lee,Brenda Lee ,Everybody Loves Me but You ,Everybody Loves Me but You,ARGKD4W1187B990E04,SOVTSAS147E6E32BE7,salami/0790,0.142684,0.20508,108.468,0.033325,0.899356,0.616647,7.90E-05,-16.779,0.481002,7,1,0,0
434,Eric Carmen,Eric Carmen ,Hungry Eyes ,Hungry Eyes,ARM7CYZ1187B9B8DC5,SOMFGQU1311AFE7782,salami/0791,0.719332,0.107991,110.528,0.025375,0.011163,0.656962,0,-5.258,0.683036,5,1,1,2
435,Chuck Berry,Chuck Berry ,Almost Grown ,Almost Grown,AR6NBDC1187FB4D96D,SOVICES1393978CE8E,salami/0792,0.502364,0.102079,138.74,0.058267,0.779282,0.56041,0,-15.468,0.699168,10,1,1,2
436,Billy Idol,Billy Idol ,Catch My Fall ,Catch My Fall,AR4T2IF1187B9ADBB7,SOABTSE1460622FDF8,salami/0794,0.536988,0.052818,131.227,0.030293,0.016818,0.639239,0.002841,-10.152,0.561601,4,0,1,2
437,I Want You,Marvin Gaye ,I Want You ,I Want You,ARLNZLC12AA0D89621,SOAGUSU12A8C132446,salami/0795,0.25736,0.722115,127.692,0.06673,0.965324,0.534473,7.00E-06,-10.927,0.24365,0,0,0,0
438,Barry White, The Last,You&re The First,You're The First the last my everything,ARVT7941187B9AEB48,SOOZZNY13EE388E45A,salami/0796,0.741798,0.646278,129.975,0.049747,0.00089,0.650484,0.001531,-5.554,0.756688,5,1,1,3
439,Teddy Pendergrass,Teddy Pendergrass ,I Don&t Love You Anymore ,I Don't Love You Anymore,ARH7YMF1187FB52DC2,SOAGZUN1315CD481E1,salami/0797,0.840913,0.150419,118.736,0.061282,0.110343,0.730756,2.30E-05,-10.838,0.84772,7,1,1,2
440,The Allman Brothers Band,The Allman Brothers ,Straight From The Heart ,Straight From The Heart,ARIO65L1187FB4D25F,SOEQOGX12AF72A7E94,salami/0798,0.911093,0.05969,131.36,0.030352,0.106362,0.647919,0,-5.206,0.855998,9,1,1,2
441,Magic Man,Heart ,Magic Man ,The Magic Man,ARYZINU1271F5762D5,SOTCZMB13EE35975B4,salami/0800,0.507191,0.601801,125.005,0.029666,0.000109,0.698893,0.609,-7.92,0.825854,0,1,1,2
442,Cyndi Lauper,Cyndi Lauper ,True Colors ,True Colors,ARGE7G11187FB37E05,SOJDWEU14610EAE7C8,salami/0803,0.341767,0.09627,170.587,0.030897,0.787735,0.395317,0.00014,-6.919,0.283854,0,1,0,1
443,Jimmy Clanton,Jimmy Clanton ,Just A Dream ,Just a Dream,ARMB2F71187B98CDCF,SOMUFMZ14F91EEAC03,salami/0805,0.227685,0.355021,125.008,0.037503,0.857835,0.580333,0,-8.605,0.909172,7,1,0,1
444,Rita Coolidge,Rita Coolidge ,We&re All Alone ,We're All Alone (77),ARKS15B1187B98CF13,SOUVUUS139E54A3CAE,salami/0806,0.236538,0.120078,130.937,0.031969,0.501031,0.315176,0.001033,-17.784,0.315016,7,1,0,1
445,Meat Loaf,Meat Loaf ,You Took The Words Right Out Of My Mouth ,You Took The Words Right Out Of My Mouth,ARZXLBD1187B9B1EB1,SOSKJWD13D397561FC,salami/0807,0.57403,0.369498,125.141,0.062147,0.013046,0.432059,0,-9.7,0.661753,7,1,0,2
446,The Everly Brothers,The Everly Brothers ,On The Wings Of A Nightingale ,ON THE WINGS OF A NIGHTINGALE,ARPAB1I1187B9AD8E4,SOQTFXJ12B3A1BA153,salami/0809,0.544954,0.140816,132.127,0.030279,0.948749,0.577691,0.906057,-16.87,0.921843,9,1,0,2
447,Poison,Poison ,Unskinny Bop ,Unskinny Bop,ARRR9QU1187B9AE226,SOLFRGK1312A8A61CD,salami/0810,0.785265,0.133838,94.332,0.038199,9.90E-05,0.511123,0.006183,-12.165,0.526213,6,1,0,3
448,Jermaine Jackson,Jermaine Jackson ,Let&s Get Serious ,Let's Get Serious,AR4AOW51187FB3F248,SOIUNQD144C43612E7,salami/0811,0.715321,0.20282,109.587,0.049676,0.109626,0.752219,2.00E-06,-11.39,0.930926,10,0,1,2
449,Rick James,Rick James ,Super Freak Part One ,Super Freak,ARLLVPR1187B9A2C74,SONHYTO149B6D65148,salami/0812,0.889621,0.023607,131.026,0.06031,0.045576,0.84985,4.00E-06,-7.171,0.823838,9,0,1,2
450,Lesley Gore,Leslie Gore ,California Nights ,California Nights,ARWY7I71187FB36C3D,SOAMWQK1315CD46669,salami/0813,0.407936,0.142666,124.313,0.034376,0.502569,0.320659,0,-8.568,0.305882,7,1,0,1
451,Marty Robbins,Marty Robbins ,Big Iron ,Big Iron,AR223M11187B9ADDD6,SOHFUGG14F9CF2CF9F,salami/0814,0.347378,0.225592,115.432,0.051887,0.787458,0.647267,0,-13.334,0.454725,4,1,1,0
452,Dion,Dion ,Where Or When ,Where or When,ARDSEZK1187B9A42A0,SOTVPLE13F8516D8EB,salami/0816,0.290798,0.227454,111.129,0.030049,0.69778,0.41107,0,-12.876,0.481932,8,1,1,1
453,David Bowie,David Bowie ,Blue Jean ,07 David Bowie - Blue Jean,ARJA1841187FB3A029,SOTTFTF1366E77C516,salami/0818,0.672603,0.883014,111.974,0.035792,0.794213,0.330697,0.559632,-12.354,0.244526,2,1,0,2
454,Marvin Gaye,Marvin Gaye ,Mercy Mercy Me (The Ecology) ,Mercy Mercy Me (The Ecology),ARVNNXD1187B9AE50D,SOEKJGN13768C1A209,salami/0819,0.773825,0.083331,93.435,0.04157,0.131494,0.491607,0.379029,-8.176,0.462922,6,0,0,2
455,Cher,Cher ,Just Like Jesse James ,Just Like Jesse James,AR4VT3E1187FB570BB,SORQXYW141F82BA0C7,salami/0821,0.640969,0.09607,77.815,0.029605,0.254099,0.541799,0,-10.742,0.593591,8,1,1,1
456,LaVern Baker,LaVern Baker ,I Cried A Tear ,I Cried A Tear,ARQTT1G1187FB507C6,SOXCANA1376EAE766E,salami/0822,0.595006,0.203417,185.71,0.045874,0.246092,0.360181,1.80E-05,-6.203,0.646527,8,1,0,2
457,Paul Simon,Paul Simon ,50 Ways To Leave Your Lover ,50 Ways To Leave Your Lover (75),AR966X21187B9AC463,SOERXFL139E54A2900,salami/0824,0.224981,0.075543,104.769,0.050381,0.236722,0.790047,0.00012,-21.365,0.543855,5,1,1,1
458,Biz Markie,Biz Markie ,Just A Friend ,Just A Friend,AR72OEM1187FB43E2A,SOPSATN144B5A05925,salami/0827,0.666698,0.113336,84.477,0.333385,0.111174,0.7511,0,-7.846,0.578658,9,1,1,2
459,The Amboy Dukes,The Amboy Dukes ,Journey To The Center Of The Mind ,Journey To The Center Of The Mind,ARX4V781187FB4CF77,SOACMJJ1312A8A72DA,salami/0828,0.783649,0.409065,151.947,0.050375,0.184929,0.318488,0.000282,-10.507,0.704292,9,1,1,2
460,Bob Seger _ The Silver Bullet Band,Bob Seger The Silver Bullet Band ,Trying To Live My Life Without You ,Tryin' to Live My Life Without You - Live,ARSDNTM1400C84C67A,SOOPLXA1377AB8D84B,salami/0830,0.866091,0.824177,103.175,0.029526,0.049041,0.543821,5.00E-06,-4.565,0.88099,2,1,1,2
461,Dr. Hook,Dr. Hook ,Sexy Eyes ,Sexy Eyes,ARPKAUL1187B9A8F82,SOUOYOA1427C700CE4,salami/0831,0.740691,0.503845,103.791,0.051685,0.203418,0.727664,2.00E-06,-8.222,0.913388,9,0,1,2
462,Paul Simon,Paul Simon ,You Can Call Me Al ,You Can Call Me Al,AR966X21187B9AC463,SOBKFIO144BD405476,salami/0833,0.801009,0.092837,128.328,0.054099,0.142956,0.777226,0.008975,-7.194,0.847982,5,1,1,2
463,Oliver,Oliver ,Good Morning Starshine ,Good Morning Starshine,ARW3SYG1187FB37244,SOGMRFE144D1E744B0,salami/0834,0.513217,0.048862,124.98,0.030135,0.509999,0.690994,1.10E-05,-9.625,0.831777,11,1,1,2
464,Anita Baker,Anita Baker ,Sweet Love ,Sweet Love,AR2NCM21187B991D45,SOMRZOH146FDFAE3E1,salami/0837,0.749669,0.797825,93.851,0.043454,0.627798,0.42799,0,-9.333,0.576604,10,0,1,1
465,The Beach Boys,The Beach Boys ,Surfin& Safari ,Surfin' Safari,AR2DGPY1187FB4CECF,SOKKHMH14F91EF453D,salami/0838,0.636409,0.442836,79.125,0.033759,0.714724,0.681817,0.052634,-10.205,0.987991,9,1,1,2
466,Linda Ronstadt,Linda Ronstadt ,When Will I Be Loved ,When Will I Be Loved,ARWW0KV1187FB551A6,SOCEXVI12AF72AA38B,salami/0839,0.725802,0.062281,132.461,0.033358,0.131307,0.530938,2.00E-06,-5.287,0.693397,4,1,1,2
467,Born to Be Wild,Steppenwolf ,Born To Be Wild ,I'll Be There for You (Lullaby Version),ARNYDLE14511073DEA,SOGHXWO146987DB90A,salami/0841,0.157126,0.120113,146.099,0.157173,0.669124,0.815147,0.816785,-14.566,0.224917,2,1,1,1
468,Simply The Best Sax: The Hits Of Elton John,Elton John ,Goodbye Yellow Brick Road ,Goodbye Yellow Brick Road (In The Style Of Elton John),AROZCFG11F4C83CE8F,SONLUQH13134391409,salami/0842,0.519962,0.100537,123.098,0.029075,0.448972,0.55593,0.814943,-7.042,0.201892,5,1,0,1
469,Cher,Cher ,If I Could Turn Back Time ,If I Could Turn Back Time (Live),AR4VT3E1187FB570BB,SODWYKJ12B3A1449A3,salami/0843,0.54121,0.889506,117.329,0.040124,0.245561,0.452101,0,-14.877,0.69826,11,1,0,2
470,Talking Heads,Talking Heads ,Burning Down The House ,04. Burning Down the House,ARROQSO1187B9AEB80,SOSNCHY12B0B808392,salami/0844,0.724478,0.977157,219.961,0.052735,0.153563,0.335417,0.719841,-13.564,0.334326,7,1,1,2
471,You Entertain,George Harrison ,I Got My Mind Set On You ,Got My Mind Set On You (Professional Backing Track) (In the Style of George Harrison),ARDRINN13ABDC3DC27,SODPFUZ13ED0B022CB,salami/0845,0.822096,0.098109,74.718,0.04337,0.256407,0.705817,0.274382,-9.913,0.968575,4,1,1,2
472,Roxy Music,Roxy ,Dance Away ,Dance Away,ARDGES11187B9B7DDF,SOUWAGZ12A8C14233C,salami/0846,0.663521,0.988262,131.771,0.049261,0.371546,0.683829,0.006661,-10.364,0.433631,10,1,1,1
473,Bread,Bread ,Sweet Surrender ,Sweet Surrender,AR78JQQ1187FB387DB,SOCXVHG1313439E5E5,salami/0847,0.557864,0.079473,83.738,0.024127,0.037549,0.64216,0.000286,-9.969,0.617239,9,1,1,1
474,Liar, Liar ,Liar,School - Liar,ARHJYFG1187B99023F,SOXOKUW1423F8AC04F,salami/0848,0.850006,0.094622,171.293,0.101587,0.00333,0.246444,0.087801,-4.2,0.120319,4,0,0,2
475,The Pointer Sisters,The Pointer Sisters ,Jump (for My Love) ,Jump - (For My Love),AR74PG51187B9AAFA0,SOFMWCW1460099CC3D,salami/0850,0.921483,0.1486,134.757,0.054818,0.049343,0.780084,0.001879,-5.138,0.617031,10,0,1,2
476,Creedence Clearwater Revival,Creedence Clearwater Revival ,Bad Moon Rising ,07 Bad Moon Rising,ARSAIUN1187FB398D3,SOJJZFD131712D0742,salami/0852,0.94679,0.669317,94.247,0.041073,0.061027,0.63207,0.000423,-5.209,0.81178,2,1,1,2
477,I Saw Her Standing There,The Beatles ,I Saw Her Standing There ,I Saw Her Standing There - The Beatles Tribute,ARZLWDV133C8071911,SOBLKYL1393E9CFC2F,salami/0853,0.900266,0.065915,160.31,0.031896,0.212016,0.477052,0,-2.986,0.967788,4,1,1,2
478,Hi-Five,Hi-Five ,I Like The Way (The Kissing Game) ,I Like the Way (The Kissing Game),ARMPAT21187B99F9C6,SOGQCEC12AB017F43E,salami/0856,0.612742,0.035281,104.077,0.032108,0.051488,0.724282,0.007393,-7.502,0.706348,1,1,1,2
479,James Brown,James Brown ,Get Up (I Feel Like Being Like A) Sex Machine (Part 1) ,Get Up I Feel Like Being A Sex Machine (Part 1),ARRDLVE1187FB48F11,SOXVMWK144BEBA6D87,salami/0857,0.726218,0.446159,108.561,0.223401,0.272751,0.866123,2.00E-06,-7.748,0.850134,10,0,1,1
480,Judas Priest,Judas Priest ,You&ve Got Another Thing Comin& ,You've Got Another Thing Comin',ARC4L071187B9AC2C0,SOBWFWK1376ADB8774,salami/0861,0.820163,0.14554,138.204,0.048429,0.004898,0.511614,4.00E-06,-7.125,0.515692,6,0,0,2
481,The String-A-Longs,The String-A-Longs ,Wheels ,Wheels,ARM603Q1187B990A66,SODUPDF1486DF7B0C7,salami/0863,0.323302,0.102085,125.525,0.058468,0.398887,0.832173,0.093451,-16.591,0.873664,0,1,1,1
482,The Oak Ridge Boys,Oak Ridge Boys ,Elvira ,Elvira,ARPY3PZ1187FB45623,SONGHDO12AAFF4263C,salami/0864,0.690906,0.969174,137.022,0.078159,0.311309,0.613649,0.048109,-10.172,0.680603,7,1,1,2
483,Rick Springfield,Rick Springfield ,Don&t Talk To Strangers ,Don't Talk To Strangers,ARUUKVP1187B9AF57D,SOOEPZI13738684E16,salami/0865,0.948848,0.899644,126.354,0.061868,0.06094,0.475564,0,-2.014,0.536836,7,1,1,3
484,Talking Heads,Talking Heads ,And She Was ,And She Was,ARROQSO1187B9AEB80,SODJNNH137687F6AB2,salami/0870,0.84871,0.142789,126.476,0.029712,0.00509,0.695347,0.022814,-5.454,0.970003,9,1,1,2
485,Freddy Fender,Freddy Fender ,Secret Love ,Secret Love,ARCRV291187FB45B82,SOGFRUB13134385B12,salami/0872,0.580645,0.635424,82.151,0.026368,0.560206,0.4557,0,-7.762,0.431928,7,1,0,1
486,Johnny Horton,Johnny Horton ,The Battle Of New Orleans ,The Battle Of New Orleans (Uk Version),ARTBFV61187FB3C250,SOSODGM14EDA729E6C,salami/0873,0.634271,0.06594,176.566,0.097607,0.790917,0.592428,0,-12.189,0.889005,4,1,1,2
487,Donna Fargo,Donna Fargo ,Superman ,Superman,AR2VJMU1187B9947AF,SOFLUBQ1376F1598CC,salami/0874,0.678611,0.2812,99.867,0.048876,0.539919,0.592311,4.00E-06,-11.58,0.960313,11,1,1,2
488,Elvis Presley,Elvis Presley ,She Thinks I Still Care ,She Thinks I Still Care,ARULZ741187B9AD2EF,SOAUXFD1312A8AA59B,salami/0875,0.317213,0.090215,83.054,0.024901,0.88524,0.51504,0.011758,-12.823,0.404183,10,1,0,1
489,Run-D.M.C.,Run-D.M.C. ,Walk This Way ,Walk This Way (Remix),ARX9YIP1187B98A656,SOKVPEE12AB0182350,salami/0879,0.946758,0.110251,123.992,0.059658,0.008846,0.685897,0.000128,-4.608,0.625089,0,1,1,2
490,The Police,Police ,Don&t stand so close to me ,Don't Stand So Close To Me '86,ARIPLUN1187B99B9F9,SOCCASN12B0B8069FA,salami/0881,0.772392,0.253408,125.012,0.042266,0.162864,0.615768,2.00E-06,-7.949,0.361551,7,1,0,2
491,Rockwellâs,Rockwell ,Somebody s Watching Me ,Somebody Is Watching Me,ARNALGI12472CE31DB,SOSEYUM132C02DAFDF,salami/0882,0.397242,0.098649,125.653,0.043307,0.024297,0.841267,6.70E-05,-13.239,0.921598,0,0,1,2
492,Metallica,Metallica ,One ,One,ART5MUE1187B98C961,SOJYUPA144C24881FB,salami/0884,0.950735,0.995326,123.321,0.153354,8.00E-06,0.290316,0.181098,-5.707,0.334087,11,1,0,3
493,Wang Chung,Wang Chung ,Dance Hall Days ,Dance Hall Days,AR7WGYZ1187FB3CAB0,SODDKZL148B99148D8,salami/0886,0.602697,0.163583,102.733,0.042187,0.223959,0.665307,0.015177,-13.546,0.563043,0,1,1,1
494,Gladys Knight & The Pips,Gladys Knight The Pips ,Baby Don&t Change Your Mind ,Baby Don't Change Your Mind,AR33KSV1187FB4B900,SOCQGKA1377655607B,salami/0888,0.746118,0.087811,112.398,0.058044,0.106716,0.597616,0,-10.699,0.688767,0,1,1,2
495,Steve Winwood,Steve Winwood ,Don t You Know What The Night Can Do ,Don't You Know What The Night Can Do,ARUNKLR1187B9B5DFC,SOKMGSY1392B182035,salami/0889,0.336362,0.449501,86.004,0.032573,0.214504,0.656538,0.004224,-19.401,0.575255,0,1,1,2
496,Ray Charles,Ray Charles ,Let&s Go Get Stoned ,Let's Go Get Stoned,AR20CFC1187B98A25D,SOCCKOB144D21BACFB,salami/0890,0.249245,0.157728,91.985,0.028924,0.839138,0.677266,0,-13.824,0.337139,1,1,1,0
497,The Who,The Who ,Happy Jack ,Happy Jack,ARWX5TK1187FB4CDBE,SOPFFLJ144BD2075AA,salami/0891,0.725895,0.100755,130.029,0.038027,0.106224,0.581837,0.000891,-6.32,0.946171,2,1,1,2
498,Edwin Starr,Edwin Starr ,War ,War,AR14QNC1187FB4C7F7,SOUAVWK144BA08C099,salami/0893,0.585342,0.276917,129.271,0.03133,0.0758,0.532563,9.00E-06,-10.74,0.884503,6,1,0,2
499,On,Abba ,On And On And On ,On,AR1SFPH1187FB4F08F,SOXVGRM13152A75720,salami/0894,0.346122,0.372328,93.132,0.026874,0.002842,0.499905,0.738413,-14.882,0.116831,9,0,1,3
500,Todd Rundgren,Todd Rundgren ,A Dream Goes On Forever ,A Dream Goes On Forever,AR05OG01187B9B8A98,SODXVTK14616890A31,salami/0895,0.37483,0.081549,91.202,0.032912,0.113655,0.602461,2.00E-06,-12.308,0.805858,0,1,1,1
501,Lesley Gore,Leslie Gore ,California Nights ,California Nights,ARWY7I71187FB36C3D,SOAMWQK1315CD46669,salami/0896,0.407936,0.142666,124.313,0.034376,0.502569,0.320659,0,-8.568,0.305882,7,1,0,1
502,Eric Clapton,Eric Clapton ,I Can&t Stand It ,I Can't Stand It,ARLAUED1187B9ACEAF,SOKIDMB1458BDB02F6,salami/0898,0.735417,0.085142,120.474,0.035217,0.143637,0.855819,0.409675,-7.643,0.740538,9,0,1,2
503,The Temptations,The Temptations ,I Wish It Would Rain ,I Wish It Would Rain,AR76ZQP1187FB56A79,SOBTOLX14F3DAFBC2F,salami/0900,0.72507,0.111854,179.924,0.144734,0.344259,0.360857,0,-5.775,0.678728,5,0,1,2
504,James Taylor,James Taylor ,Country Road ,Country Road,ARSF0K11187B9AF319,SODZTRU12A6D4FD11C,salami/0901,0.34292,0.121047,153.466,0.044021,0.654102,0.528529,6.00E-05,-16.192,0.633673,2,1,1,1
505,Honey,ABBA ,Honey Honey ,Honey,ARZ8JZF1187B999D58,SOCVVCN149AC8D17E8,salami/0902,0.98823,0.332003,107.427,0.06737,1.20E-05,0.470264,0.016049,-3.098,0.626186,7,1,0,3
506,The Ronettes,The Ronettes ,Be My Baby ,Be My Baby (Live),ARCHKD91187B9A0A42,SOEJVBD1311AFD9D16,salami/0903,0.92143,0.247766,135.794,0.042979,0.222053,0.304347,0,-3.266,0.640162,5,1,1,3
507,The Kinks,The Kinks ,Till The End Of The Day ,Till The End Of The Day (Live),ARPHIME1187B9ACF4E,SOJTNAW13270BE4447,salami/0904,0.996662,0.973912,144.683,0.22172,0.373533,0.198247,0.767594,-3.515,0.089572,5,1,0,3
508,Crosby Stills Nash Young,Crosby,Teach Your Children ,Teach Your Children (Live),AR2UE9U1187B9AD9DA,SOGBXUU13EAD3B88F5,salami/0905,0.377635,0.115264,152.365,0.028725,0.135645,0.295578,1.40E-05,-11.556,0.589415,2,1,0,2
509,Neneh Cherry,Neneh Cherry ,Kisses On The Wind ,Kisses On The Wind,AR96LYR1187B9ABABD,SOGWEWH12A6310E9BB,salami/0909,0.678264,0.089759,117.959,0.090532,0.073407,0.757277,3.00E-06,-11.017,0.785985,1,1,1,2
510,REO Speedwagon,REO Speedwagon ,Time For Me To Fly ,Time for Me to Fly,ARL1AFK1187FB3B05B,SODWEGN1315CD4AC90,salami/0910,0.780937,0.486351,88.751,0.043818,0.002838,0.382099,0.000236,-5.591,0.247157,2,1,0,3
511,Milli Vanilli,Milli Vanilli ,Girl You Know It s True ,Girl You Know It's True,ARGBOWQ1187B9A0915,SOSFIUO14547FDEAF0,salami/0913,0.54137,0.120163,97.676,0.149449,0.553493,0.792629,0.820037,-14.396,0.703835,10,0,1,1
512,Dr. Hook,Dr. Hook ,If Not You ,If Not You,ARPKAUL1187B9A8F82,SOFMYYP12A6D4F955B,salami/0914,0.317036,0.105455,93.948,0.029868,0.669681,0.607858,0.317365,-12.077,0.408297,2,1,0,1
513,Bobby Womack,Bobby Womack ,Sweet Caroline (Good Times Never Seemed So Good) ,Sweet Caroline (Good Times Never Seemed So Good),ARNIYM61187FB4F85B,SOCNBLK12AB017A9DA,salami/0915,0.28635,0.106818,130.443,0.034764,0.748373,0.654768,0.013894,-16.931,0.661347,4,1,1,1
514,Love Song,Anne Murray ,A Love Song ,A Love Song,AR5KHVH1187FB5C257,SOCCNWE14FC3AE7440,salami/0917,0.358648,0.98481,135.305,0.035767,0.851649,0.350872,0.00017,-13.951,0.325168,9,1,0,0
515,The Ritchie Family,The Ritchie Family ,The Best Disco In Town ,Best Disco In Town,AR7X1KU1187B9BA025,SOSPCYX12C106D1A65,salami/0925,0.370088,0.277181,121.627,0.06495,0.070754,0.692789,0.00026,-17.948,0.82176,8,1,1,2
516,The Ventures,The Ventures ,Perfidia ,Perfidia,AR1G3G71187B98FE83,SOGFUYJ14F9CD4DCD3,salami/0926,0.750694,0.292743,153.396,0.040039,0.277604,0.613281,0.04935,-12.671,0.967143,0,1,1,2
517,Little Anthony & The Imperials, Out Of Mind ,Out Of Sight,Out Of Sight Out of mind,ARQH3WI1187FB5647C,SOPJRNC1315CD507E8,salami/0927,0.238163,0.405992,78.248,0.037681,0.822736,0.322741,0,-13.892,0.362583,8,1,0,1
518,Ahou Mony,Tommy James ,Mony Mony ,Ahou Mony,ARXBAAP12AF7D946BA,SOFMLDF14316C636AE,salami/0928,0.913665,0.097951,91.768,0.292641,0.195206,0.72861,0,-3.472,0.957169,5,1,1,2
519,Rock & Hyde,Rock And Hyde ,Dirty Water ,Dirty Water,ARE2P5E1187B9A3BD8,SOJGVOL144C6DD7DC8,salami/0929,0.830854,0.085534,111.665,0.043945,0.003412,0.651481,5.10E-05,-10.906,0.403575,0,1,1,2
520,Cornelius Brothers & Sister Rose,Cornelius Brothers Sister Rose ,Treat Her Like A Lady ,Treat Her Like A Lady,ARULUK81187FB56ECB,SOHIJEH12A58A778E7,salami/0932,0.295131,0.089377,131.734,0.071739,0.000131,0.890473,0.820077,-13.312,0.848623,1,1,1,2
521,Ray Charles,Ray Charles ,Eleanor Rigby ,Eleanor Rigby,AR20CFC1187B98A25D,SOAIYSQ1376BA5EB75,salami/0933,0.236247,0.173598,115.99,0.040637,0.82227,0.386659,0,-20.37,0.573039,0,1,0,1
522,The Box Tops,The Box Tops ,Cry Like A Baby ,Cry Like a Baby (Live),ARMJAGH1187FB546F3,SOPKYLA146F2C7DE0D,salami/0935,0.760826,0.541921,141.51,0.299118,0.644028,0.648984,0.000197,-6.262,0.830962,2,1,1,2
523,Roberta Flack,Roberta Flack ,Feel Like Making Love ,FEEL LIKE MAKIN' LOVE,ARQ95WI1187B99C6C5,SOLMEAR1379E4F96EA,salami/0940,0.159028,0.107227,93.829,0.029122,0.929582,0.680165,0.52085,-26.129,0.745284,8,1,1,2
524,Wilson Pickett,Wilson Pickett ,I Found A True Love ,I Found A True Love,ARW2AMZ1187FB381AC,SOFAMYR13134398B93,salami/0943,0.813661,0.372365,145.783,0.036183,0.304529,0.657763,0.012127,-11.922,0.938675,0,1,1,2
525,Dolly Parton,Dolly Parton ,Starting Over Again ,Starting over Again,ARYJSY01187B9B7C65,SOIONLY12A8C13923B,salami/0944,0.147479,0.141152,68.722,0.029036,0.774755,0.510954,0.000116,-14.665,0.305123,10,1,0,1
526,The Doors,The Doors ,Riders On The Storm ,Riders On The Storm (71),ARUGU0E1187B9B30F6,SOANSHG139E54A4A9D,salami/0945,0.567949,0.184237,104.364,0.031516,0.505077,0.558293,0.062357,-14.837,0.714162,11,0,1,2
527,The Miracles,The Miracles ,I Second That Emotion ,I Second That Emotion,ARWAYHU1187B9A36E5,SOHGRZF1376AE21DCB,salami/0946,0.539368,0.04,97.086,0.033207,0.000902,0.68093,0.064214,-14.075,0.647069,2,1,1,2
528,Fakin' It,Simon Garfunkel ,Fakin it ,Fakin' It,ARXXCYY13F5D330993,SOEXPRW13F6AE5CC04,salami/0947,0.261369,0.326858,71.401,0.027867,0.522877,0.357519,1.00E-06,-11.95,0.398126,7,1,0,1
529,Chubby Checker,Chubby Checker ,The Twist ,Twist,ARUA34B1187FB3DF74,SODHLKY1460B092255,salami/0948,0.733127,0.133889,156.947,0.039255,0.439978,0.435107,6.00E-06,-2.869,0.894065,4,1,1,2
530,Boston,Boston ,Feelin& Satisfied ,Feelin' Satisfied,AROGBIV1187B9B0FCE,SOFOGQA13730058671,salami/0952,0.805581,0.307538,132.045,0.036988,0.075118,0.488825,1.00E-05,-8.117,0.783653,4,1,1,2
531,LaVern Baker,LaVern Baker ,I Cried A Tear ,I Cried A Tear,ARQTT1G1187FB507C6,SOXCANA1376EAE766E,salami/0954,0.595006,0.203417,185.71,0.045874,0.246092,0.360181,1.80E-05,-6.203,0.646527,8,1,0,2
532,The Alan Parsons Project,The Allan Parsons Project ,Eye In The Sky ,Sirius/Eye In The Sky,ARWVP631187FB4D016,SOPQZCA137338414CC,salami/0956,0.413922,0.079822,111.903,0.030182,0.169616,0.790691,0.001377,-13.055,0.282719,11,0,1,1
533,ABBA-DJ,Abba ,Take A Chance On Me ,Take a Chance On Me,AR6R3V31187FB3EA8E,SOGVBMW13C1CA2AA76,salami/0961,0.953783,0.069092,124.988,0.055217,0.050904,0.803746,0.007443,-6.344,0.439623,8,0,1,2
534,Billy Squier,Billy Squier ,The Stroke ,The Stroke,ART1XOT1187B99A298,SOUCDBF13E9055DE51,salami/0963,0.23095,0.351287,91.123,0.047795,0.504171,0.608266,0,-22.724,0.765989,7,1,1,1
535,Sopwith Camel,The Sopwith Camel ,Hello Hello ,Hello,ARWD4UD1187FB5774D,SOPRHDZ12C106CA37E,salami/0964,0.395724,0.128396,137.053,0.054504,0.681449,0.702873,1.00E-06,-13.329,0.722303,0,1,1,1
536,Arthur Conley,Arthur Conley ,Sweet Soul Music ,Sweet Soul Music,ARNKK421187B9A9815,SOLGSEA1366D6C2D0F,salami/0965,0.369621,0.082227,79.294,0.095522,0.307822,0.587176,0.1534,-16.057,0.961961,0,1,1,1
537,Brenda Lee,Brenda Lee ,Coming On Strong ,Coming On Strong,ARGKD4W1187B990E04,SOUEBSX1376886CF36,salami/0968,0.662292,0.680195,140.787,0.042194,0.466681,0.592049,1.00E-06,-12.701,0.926348,11,1,1,2
538,Billy Joel,Billy Joel ,Don&t Ask Me Why ,Don't Ask Me Why,ARNYFVH1187B9B6A9E,SOLIVJS137731DEF0E,salami/0969,0.792928,0.127911,98.178,0.052279,0.181233,0.685721,0,-5.651,0.879937,5,1,1,2
539,David Bowie,David Bowie ,Modern Love ,08 David Bowie - Modern Love,ARJA1841187FB3A029,SOSACIU1368D18D332,salami/0970,0.789243,0.68802,95.537,0.058999,0.738894,0.254774,0.094117,-12.869,0.296718,9,0,1,3
